time/time_elapsed,time/total_timesteps,time/iterations,time/fps,train/approx_kl,train/entropy_loss,train/value_loss,train/learning_rate,train/loss,train/clip_range,train/clip_fraction,train/n_updates,train/std,train/explained_variance,train/policy_gradient_loss,rollout/ep_len_mean,rollout/ep_rew_mean
14764,99300,993,6,0.0,-2.840751838684082,811966.45,0.0003,410801.53125,0.2,0.0,4960,1.0014370679855347,-2.9655416011810303,-3.238439583519437e-06,15000.0,-1857220.580626
14779,99400,994,6,0.0,-2.8407464027404785,717842.9125,0.0003,355527.15625,0.2,0.0,4965,1.001440167427063,-3.7636194229125977,-5.584001652536585e-06,15000.0,-1857220.580626
14796,99500,995,6,0.0,-2.8407577991485597,536397.0125,0.0003,268573.90625,0.2,0.0,4970,1.0014464855194092,-9.504643440246582,-4.594147167136242e-06,15000.0,-1857220.580626
14814,99600,996,6,0.0,-2.8407680988311768,1933804.025,0.0003,958952.3125,0.2,0.0,4975,1.001449704170227,-1.2114362716674805,1.6121864545581843e-06,15000.0,-1857220.580626
14831,99700,997,6,0.0,-2.8407710075378416,750944.3,0.0003,374508.375,0.2,0.0,4980,1.0014477968215942,-0.7348613739013672,6.834268333477667e-07,15000.0,-1857220.580626
14849,99800,998,6,0.0,-2.8407642364501955,605640.625,0.0003,300397.09375,0.2,0.0,4985,1.0014433860778809,-0.41563117504119873,-7.457375547303968e-06,15000.0,-1857220.580626
14865,99900,999,6,5.9604643e-10,-2.8407631397247313,582582.325,0.0003,291603.90625,0.2,0.0,4990,1.0014522075653076,0.07618004083633423,2.6160478936887445e-06,15000.0,-1857220.580626
14881,100000,1000,6,0.0,-2.840786266326904,1358283.575,0.0003,668435.6875,0.2,0.0,4995,1.0014632940292358,-0.05764806270599365,3.414154049607987e-06,15000.0,-1857220.580626
14899,100100,1001,6,0.0,-2.8408037662506103,1645764.65,0.0003,796615.9375,0.2,0.0,5000,1.0014688968658447,-0.0744091272354126,1.0023117077651023e-06,15000.0,-1857220.580626
14914,100200,1002,6,0.0,-2.8408126831054688,642425.2875,0.0003,291674.25,0.2,0.0,5005,1.0014725923538208,-0.024079203605651855,-1.6949177023661833e-06,15000.0,-1857220.580626
14931,100300,1003,6,0.0,-2.840818929672241,601971.7875,0.0003,277072.5625,0.2,0.0,5010,1.0014737844467163,0.17076224088668823,-4.712343283586051e-07,15000.0,-1857220.580626
14948,100400,1004,6,0.0,-2.8408215045928955,1610020.35,0.0003,807282.0625,0.2,0.0,5015,1.0014777183532715,-0.8452106714248657,-5.37037844594579e-07,15000.0,-1857220.580626
14965,100500,1005,6,0.0,-2.840828609466553,637864.4625,0.0003,316709.875,0.2,0.0,5020,1.0014770030975342,0.1568387746810913,-4.4608116013478135e-06,15000.0,-1857220.580626
14981,100600,1006,6,1.7881393e-09,-2.840821695327759,504088.9375,0.0003,236867.640625,0.2,0.0,5025,1.0014722347259521,-2.370388984680176,2.2985935572705785e-06,15000.0,-1857220.580626
14995,100700,1007,6,0.0,-2.840813493728638,744282.6375,0.0003,337105.53125,0.2,0.0,5030,1.001469373703003,-2.5255682468414307,-2.3088455645137174e-06,15000.0,-1857220.580626
15009,100800,1008,6,0.0,-2.8408066272735595,510580.98125,0.0003,236913.265625,0.2,0.0,5035,1.0014638900756836,-0.34577929973602295,-2.619266598458125e-06,15000.0,-1857220.580626
15022,100900,1009,6,0.0,-2.8407944202423097,477259.3875,0.0003,209226.265625,0.2,0.0,5040,1.0014582872390747,-2.708303689956665,-5.8503149411137654e-06,15000.0,-1857220.580626
15036,101000,1010,6,0.0,-2.840785837173462,976446.0125,0.0003,504640.125,0.2,0.0,5045,1.0014560222625732,0.5986601412296295,4.200935361353686e-07,15000.0,-1857220.580626
15050,101100,1011,6,0.0,-2.840782642364502,726813.95,0.0003,356828.75,0.2,0.0,5050,1.0014545917510986,-0.39962852001190186,-4.069805203954502e-07,15000.0,-1857220.580626
15065,101200,1012,6,0.0,-2.840777587890625,410786.2125,0.0003,196063.65625,0.2,0.0,5055,1.0014491081237793,0.1570642590522766,-4.410743692062624e-07,15000.0,-1857220.580626
15079,101300,1013,6,0.0,-2.8407623767852783,234795.46875,0.0003,106679.3125,0.2,0.0,5060,1.001438856124878,0.3528827428817749,-1.3022423154041007e-06,15000.0,-1857220.580626
15094,101400,1014,6,0.0,-2.840740919113159,1695280.175,0.0003,866002.5,0.2,0.0,5065,1.001429557800293,-0.2062748670578003,-1.1267662209490937e-06,15000.0,-1857220.580626
15108,101500,1015,6,0.0,-2.840728282928467,499539.7625,0.0003,247529.0,0.2,0.0,5070,1.0014287233352661,-0.4561837911605835,-9.031295622463631e-07,15000.0,-1857220.580626
15121,101600,1016,6,0.0,-2.84073166847229,902240.7125,0.0003,452025.75,0.2,0.0,5075,1.001431941986084,0.1652064323425293,6.561279271011244e-07,15000.0,-1857220.580626
15136,101700,1017,6,0.0,-2.8407379627227782,448789.04375,0.0003,222652.84375,0.2,0.0,5080,1.001435399055481,0.11815744638442993,-6.065368495455914e-07,15000.0,-1857220.580626
15150,101800,1018,6,0.0,-2.8407411098480226,983008.775,0.0003,486274.625,0.2,0.0,5085,1.0014309883117676,-1.049255609512329,-7.4586868503701e-06,15000.0,-1857220.580626
15164,101900,1019,6,7.7486035e-09,-2.840724992752075,541449.8375,0.0003,270895.03125,0.2,0.0,5090,1.001420021057129,-1.1793491840362549,-1.772570637683657e-05,15000.0,-1857220.580626
15178,102000,1020,6,4.7683715e-09,-2.840704107284546,206092.065625,0.0003,100380.09375,0.2,0.0,5095,1.001410961151123,-0.6941946744918823,7.473349654674166e-06,15000.0,-1857220.580626
15192,102100,1021,6,5.9604643e-10,-2.840688610076904,1816776.7,0.0003,906368.0,0.2,0.0,5100,1.0014052391052246,-0.49639666080474854,-5.065441196450138e-06,15000.0,-1857220.580626
15206,102200,1022,6,0.0,-2.8406787872314454,1080314.375,0.0003,532720.1875,0.2,0.0,5105,1.001401424407959,-0.2227001190185547,-6.85596462428606e-06,15000.0,-1857220.580626
15219,102300,1023,6,0.0,-2.8406704902648925,283867.66875,0.0003,144190.203125,0.2,0.0,5110,1.001395583152771,0.021841883659362793,-1.115560522890746e-06,15000.0,-1857220.580626
15235,102400,1024,6,0.0,-2.8406561851501464,549139.0875,0.0003,273477.90625,0.2,0.0,5115,1.0013866424560547,-0.029712796211242676,-4.898190461055663e-06,15000.0,-1857220.580626
15248,102500,1025,6,0.0,-2.8406370639801026,248709.365625,0.0003,124026.203125,0.2,0.0,5120,1.0013772249221802,0.09984683990478516,8.416175880654465e-08,15000.0,-1857220.580626
15262,102600,1026,6,0.0,-2.840619373321533,580864.2875,0.0003,283836.03125,0.2,0.0,5125,1.001369595527649,-0.5856026411056519,-3.130674339502093e-06,15000.0,-1857220.580626
15276,102700,1027,6,0.0,-2.8406066417694094,725874.9625,0.0003,330275.59375,0.2,0.0,5130,1.0013654232025146,-0.40936362743377686,1.0243654486430387e-06,15000.0,-1857220.580626
15290,102800,1028,6,0.0,-2.840599298477173,537332.325,0.0003,244554.234375,0.2,0.0,5135,1.0013611316680908,-0.5821019411087036,-1.794457434556307e-06,15000.0,-1857220.580626
15304,102900,1029,6,0.0,-2.8405906200408935,392198.70625,0.0003,202115.734375,0.2,0.0,5140,1.0013577938079834,-0.01444089412689209,-9.77754632014438e-07,15000.0,-1857220.580626
15318,103000,1030,6,0.0,-2.8405858993530275,312598.125,0.0003,150434.765625,0.2,0.0,5145,1.0013563632965088,0.10977178812026978,-4.739999620895219e-06,15000.0,-1857220.580626
15332,103100,1031,6,0.0,-2.840579700469971,511991.9875,0.0003,256214.5,0.2,0.0,5150,1.0013487339019775,0.16349810361862183,-6.178617624641447e-07,15000.0,-1857220.580626
15346,103200,1032,6,0.0,-2.840561628341675,1251357.9,0.0003,606212.625,0.2,0.0,5155,1.0013401508331299,0.014984488487243652,-4.4019223260249875e-06,15000.0,-1857220.580626
15360,103300,1033,6,0.0,-2.8405469417572022,1211066.6,0.0003,574677.6875,0.2,0.0,5160,1.0013341903686523,-0.25504302978515625,-2.764463438609255e-07,15000.0,-1857220.580626
15374,103400,1034,6,0.0,-2.8405357837677,1624652.325,0.0003,773093.0625,0.2,0.0,5165,1.0013294219970703,0.05607116222381592,-1.3401507985122408e-06,15000.0,-1857220.580626
15388,103500,1035,6,0.0,-2.8405259609222413,671048.05,0.0003,308084.90625,0.2,0.0,5170,1.0013240575790405,0.309533953666687,-6.29663469808861e-07,15000.0,-1857220.580626
15402,103600,1036,6,0.0,-2.840515375137329,750988.675,0.0003,345582.15625,0.2,0.0,5175,1.0013189315795898,0.08715194463729858,-6.475448586229504e-07,15000.0,-1857220.580626
15416,103700,1037,6,0.0,-2.8405078887939452,206443.19375,0.0003,107518.71875,0.2,0.0,5180,1.0013178586959839,-1.925807237625122,-3.1542778479831666e-06,15000.0,-1857220.580626
15429,103800,1038,6,0.0,-2.8405063152313232,204280.25625,0.0003,97826.3828125,0.2,0.0,5185,1.0013160705566406,-0.8889385461807251,-4.682540736666851e-06,15000.0,-1857220.580626
15444,103900,1039,6,0.0,-2.8405009746551513,2386109.45,0.0003,1190199.5,0.2,0.0,5190,1.0013127326965332,-0.322460412979126,1.7710030078887939e-06,15000.0,-1857220.580626
15457,104000,1040,6,0.0,-2.8404940128326417,717759.675,0.0003,346370.8125,0.2,0.0,5195,1.0013092756271362,0.012869000434875488,-3.029882886096402e-06,15000.0,-1857220.580626
15470,104100,1041,6,0.0,-2.8404870510101317,1268199.8,0.0003,591047.1875,0.2,0.0,5200,1.0013055801391602,0.12275886535644531,6.319284533873315e-07,15000.0,-1857220.580626
15486,104200,1042,6,0.0,-2.8404796600341795,1380623.425,0.0003,658057.625,0.2,0.0,5205,1.0013017654418945,0.199804425239563,-1.2214183783498812e-06,15000.0,-1857220.580626
15502,104300,1043,6,4.172325e-09,-2.8404879570007324,142065.275,0.0003,72069.5078125,0.2,0.0,5210,1.001320242881775,-0.7461000680923462,-1.0689854552836665e-05,15000.0,-1857220.580626
15516,104400,1044,6,2.9802323e-09,-2.840522623062134,1012769.4,0.0003,502406.84375,0.2,0.0,5215,1.001330018043518,0.1719146966934204,5.813360214190766e-06,15000.0,-1857220.580626
15530,104500,1045,6,0.0,-2.8405324459075927,1154744.075,0.0003,584689.1875,0.2,0.0,5220,1.001331090927124,-1.844883680343628,-7.651090665916627e-06,15000.0,-1857220.580626
15544,104600,1046,6,0.0,-2.840532064437866,335335.80625,0.0003,163593.65625,0.2,0.0,5225,1.001328468322754,0.27997422218322754,2.2174119912676816e-06,15000.0,-1857220.580626
15558,104700,1047,6,0.0,-2.840525579452515,843663.325,0.0003,386856.4375,0.2,0.0,5230,1.001326084136963,-1.0713882446289062,2.1409988448795048e-07,15000.0,-1857220.580626
15572,104800,1048,6,0.0,-2.8405220985412596,1021838.2625,0.0003,460898.0,0.2,0.0,5235,1.0013245344161987,-0.17379772663116455,-1.0442733895388301e-07,15000.0,-1857220.580626
15586,104900,1049,6,0.0,-2.840517997741699,495783.1125,0.0003,256019.484375,0.2,0.0,5240,1.00132155418396,-0.16845881938934326,-3.728866587948687e-07,15000.0,-1857220.580626
15600,105000,1050,6,0.0,-2.840511178970337,589173.35,0.0003,284417.03125,0.2,0.0,5245,1.0013175010681152,-0.08866429328918457,-1.1026859084495299e-06,15000.0,-1828933.756896143
15614,105100,1051,6,0.0,-2.8405030727386475,6118534.3,0.0003,3020252.5,0.2,0.0,5250,1.0013141632080078,-0.15388691425323486,-2.3770331987194026e-07,15000.0,-1828933.756896143
15629,105200,1052,6,0.0,-2.840497303009033,56525.9671875,0.0003,28839.064453125,0.2,0.0,5255,1.0013115406036377,-3.4618916511535645,-1.7268657810376453e-06,15000.0,-1828933.756896143
15643,105300,1053,6,5.543232e-08,-2.8404831409454347,62173.76953125,0.0003,30726.17578125,0.2,0.0,5260,1.0012935400009155,-0.036214232444763184,-2.314984857374469e-05,15000.0,-1828933.756896143
15657,105400,1054,6,8.34465e-08,-2.840423011779785,157121.290625,0.0003,76895.671875,0.2,0.0,5265,1.001243233680725,0.03685849905014038,-6.1432123612092935e-06,15000.0,-1828933.756896143
15672,105500,1055,6,3.516674e-08,-2.840312623977661,1721570.025,0.0003,865553.9375,0.2,0.0,5270,1.0011948347091675,0.2556053400039673,1.484930508013349e-05,15000.0,-1828933.756896143
15686,105600,1056,6,9.536743e-09,-2.8402336120605467,1047501.425,0.0003,502616.28125,0.2,0.0,5275,1.001166582107544,-0.4847460985183716,-5.761623338917943e-06,15000.0,-1828933.756896143
15700,105700,1057,6,1.7881393e-09,-2.8401867389678954,2877611.8,0.0003,1372508.625,0.2,0.0,5280,1.0011496543884277,-0.8773558139801025,-8.690833987401447e-06,15000.0,-1828933.756896143
15714,105800,1058,6,2.3841857e-09,-2.8401576042175294,780924.225,0.0003,376014.09375,0.2,0.0,5285,1.001137375831604,0.5304221510887146,-4.780054085173901e-06,15000.0,-1828933.756896143
15727,105900,1059,6,0.0,-2.8401557922363283,76428.9875,0.0003,39043.796875,0.2,0.0,5290,1.001158356666565,-29.045955657958984,-6.0523747851704e-06,15000.0,-1828933.756896143
15741,106000,1060,6,0.0,-2.840209484100342,71534.5265625,0.0003,34392.67578125,0.2,0.0,5295,1.0011913776397705,-1.2895655632019043,-5.743265022672972e-06,15000.0,-1828933.756896143
15755,106100,1061,6,2.3841857e-09,-2.840275239944458,177948.315625,0.0003,82467.03125,0.2,0.0,5300,1.0012201070785522,-6.112720489501953,-3.2277107536060614e-06,15000.0,-1828933.756896143
15768,106200,1062,6,0.0,-2.8403227806091307,240677.196875,0.0003,122711.7734375,0.2,0.0,5305,1.0012365579605103,-1.9227957725524902,-3.7505627723533053e-06,15000.0,-1828933.756896143
15781,106300,1063,6,0.0,-2.8403563022613527,107161.65,0.0003,51900.25,0.2,0.0,5310,1.0012599229812622,-2.9635987281799316,-1.3952254736437907e-06,15000.0,-1828933.756896143
15793,106400,1064,6,0.0,-2.8404037952423096,520347.69375,0.0003,260228.625,0.2,0.0,5315,1.001277208328247,0.46088117361068726,1.7464161119917776e-06,15000.0,-1828933.756896143
15806,106500,1065,6,0.0,-2.8404292106628417,789830.35,0.0003,382100.0,0.2,0.0,5320,1.0012868642807007,0.1600772738456726,-2.4693011910770224e-06,15000.0,-1828933.756896143
15818,106600,1066,6,0.0,-2.840444469451904,52289.79609375,0.0003,26830.322265625,0.2,0.0,5325,1.0012891292572021,0.0007239580154418945,-2.7520656113111387e-06,15000.0,-1828933.756896143
15830,106700,1067,6,0.0,-2.8404438972473143,343976.01875,0.0003,169049.421875,0.2,0.0,5330,1.0012872219085693,0.04071235656738281,2.969264969721053e-06,15000.0,-1828933.756896143
15842,106800,1068,6,1.1920929e-09,-2.8404717445373535,58913.87578125,0.0003,29315.783203125,0.2,0.0,5335,1.0013371706008911,0.2453937530517578,-6.695866492023584e-06,15000.0,-1828933.756896143
15855,106900,1069,6,1.1920929e-09,-2.840592050552368,69125.1734375,0.0003,31823.4375,0.2,0.0,5340,1.001396656036377,0.4562422037124634,-6.383657389896769e-06,15000.0,-1828933.756896143
15867,107000,1070,6,1.1920929e-09,-2.8406933784484862,69514.75078125,0.0003,29769.94921875,0.2,0.0,5345,1.0014331340789795,0.2857612371444702,1.8672943069120152e-06,15000.0,-1828933.756896143
15879,107100,1071,6,0.0,-2.8407499313354494,520310.65,0.0003,233821.203125,0.2,0.0,5350,1.0014513731002808,-2.1309092044830322,4.168510426438843e-06,15000.0,-1828933.756896143
15893,107200,1072,6,0.0,-2.8407781600952147,555446.00625,0.0003,246050.5625,0.2,0.0,5355,1.0014612674713135,-0.5108844041824341,-1.8119813205430546e-08,15000.0,-1828933.756896143
15909,107300,1073,6,0.0,-2.8407941341400145,1175901.075,0.0003,536891.9375,0.2,0.0,5360,1.0014667510986328,-0.719334602355957,5.0544735330504406e-08,15000.0,-1828933.756896143
15925,107400,1074,6,0.0,-2.840802717208862,1465437.875,0.0003,675371.375,0.2,0.0,5365,1.0014699697494507,-11.238704681396484,3.57627869096433e-08,15000.0,-1828933.756896143
15938,107500,1075,6,0.0,-2.8408098220825195,324444.125,0.0003,153321.75,0.2,0.0,5370,1.0014749765396118,-0.02699875831604004,-1.934170754225306e-06,15000.0,-1828933.756896143
15950,107600,1076,6,0.0,-2.840820837020874,1647473.725,0.0003,839355.8125,0.2,0.0,5375,1.001480221748352,-1.0463497638702393,-5.934238433979999e-07,15000.0,-1828933.756896143
15963,107700,1077,6,0.0,-2.840827465057373,1089289.1,0.0003,541174.5,0.2,0.0,5380,1.0014796257019043,-0.6373788118362427,-2.391457590356083e-06,15000.0,-1828933.756896143
15975,107800,1078,6,0.0,-2.840814971923828,548105.85,0.0003,272814.125,0.2,0.0,5385,1.001462697982788,-2.5178399085998535,-5.4149627139565835e-06,15000.0,-1828933.756896143
15987,107900,1079,6,0.0,-2.840776062011719,198612.5375,0.0003,96541.84375,0.2,0.0,5390,1.0014451742172241,-1.4055535793304443,-2.7600527175764e-06,15000.0,-1828933.756896143
15999,108000,1080,6,0.0,-2.840747356414795,1582618.5,0.0003,756256.375,0.2,0.0,5395,1.0014351606369019,0.08475184440612793,-9.734630538105193e-07,15000.0,-1828933.756896143
16011,108100,1081,6,0.0,-2.8407300472259522,1360847.5,0.0003,634311.625,0.2,0.0,5400,1.0014275312423706,-3.912567615509033,-8.687973064525067e-07,15000.0,-1828933.756896143
16025,108200,1082,6,0.0,-2.840715932846069,2310160.25,0.0003,1092479.375,0.2,0.0,5405,1.0014218091964722,0.20554476976394653,5.357265502325959e-07,15000.0,-1828933.756896143
16038,108300,1083,6,0.0,-2.840706729888916,4851593.4,0.0003,2328898.5,0.2,0.0,5410,1.0014187097549438,-0.111572265625,-6.471872339375295e-07,15000.0,-1828933.756896143
16052,108400,1084,6,0.0,-2.840701866149902,790330.6875,0.0003,349309.75,0.2,0.0,5415,1.0014171600341797,0.03737133741378784,-2.8610229421133224e-07,15000.0,-1828933.756896143
16066,108500,1085,6,0.0,-2.8406991481781008,2329201.1,0.0003,1080590.375,0.2,0.0,5420,1.0014158487319946,-0.13008272647857666,5.865097207902181e-08,15000.0,-1828933.756896143
16082,108600,1086,6,0.0,-2.840696859359741,3946625.7,0.0003,1859518.875,0.2,0.0,5425,1.0014152526855469,-0.27252280712127686,-2.911090859925025e-07,15000.0,-1828933.756896143
16094,108700,1087,6,0.0,-2.8406959056854246,2105424.15,0.0003,972848.875,0.2,0.0,5430,1.0014152526855469,0.3840888738632202,-5.91754904633035e-07,15000.0,-1828933.756896143
16107,108800,1088,6,0.0,-2.840696668624878,274797.884375,0.0003,110099.9921875,0.2,0.0,5435,1.0014160871505737,0.7217116355895996,4.5418738015001735e-08,15000.0,-1828933.756896143
16118,108900,1089,6,0.0,-2.8406965255737306,71538.93203125,0.0003,28914.67578125,0.2,0.0,5440,1.0014126300811768,-2.5917084217071533,-3.890991256483289e-06,15000.0,-1828933.756896143
16131,109000,1090,6,0.0,-2.840687894821167,100054.575,0.0003,55538.85546875,0.2,0.0,5445,1.0014106035232544,-1.930699348449707,2.5336742483617057e-06,15000.0,-1828933.756896143
16144,109100,1091,6,0.0,-2.8406914710998534,250841.2375,0.0003,121938.296875,0.2,0.0,5450,1.0014190673828125,0.07214993238449097,-3.7957429704249536e-06,15000.0,-1828933.756896143
16156,109200,1092,6,0.0,-2.840711164474487,73651.95078125,0.0003,29874.474609375,0.2,0.0,5455,1.001426339149475,-3.893441677093506,-1.8250942071418308e-06,15000.0,-1828933.756896143
16170,109300,1093,6,0.0,-2.8407225608825684,93557.3015625,0.0003,36691.3984375,0.2,0.0,5460,1.0014328956604004,-14.83845043182373,-8.101463237153439e-07,15000.0,-1828933.756896143
16183,109400,1094,6,0.0,-2.8407325744628906,58280.73671875,0.0003,31208.671875,0.2,0.0,5465,1.0014317035675049,-0.8503305912017822,-1.152515429048151e-06,15000.0,-1828933.756896143
16196,109500,1095,6,2.324581e-08,-2.8406972885131836,50669.3890625,0.0003,25110.125,0.2,0.0,5470,1.0013686418533325,-7.638413429260254,-1.751387117465697e-05,15000.0,-1828933.756896143
16208,109600,1096,6,4.529953e-08,-2.8405245304107667,361782.93125,0.0003,178202.046875,0.2,0.0,5475,1.0012807846069336,0.5633173882961273,-1.1734247298988975e-05,15000.0,-1828933.756896143
16221,109700,1097,6,2.2649765e-08,-2.840380048751831,689664.525,0.0003,329470.75,0.2,0.0,5480,1.0012286901474,0.4457371234893799,6.937742189450091e-06,15000.0,-1828933.756896143
16233,109800,1098,6,1.4305114e-08,-2.840286302566528,57956.578125,0.0003,29388.92578125,0.2,0.0,5485,1.0011851787567139,-5.697582244873047,-1.774716359062012e-05,15000.0,-1828933.756896143
16245,109900,1099,6,5.9604646e-09,-2.840206432342529,467962.8125,0.0003,225912.765625,0.2,0.0,5490,1.001152753829956,-0.22641587257385254,5.859136564367873e-07,15000.0,-1828933.756896143
16257,110000,1100,6,1.7881393e-09,-2.8401465892791746,335199.69375,0.0003,161986.921875,0.2,0.0,5495,1.0011228322982788,0.21880394220352173,-8.49151615334165e-06,15000.0,-1828933.756896143
16269,110100,1101,6,5.9604643e-10,-2.840086555480957,294968.89375,0.0003,131840.734375,0.2,0.0,5500,1.0010952949523926,-0.1478261947631836,-3.584146475077432e-06,15000.0,-1828933.756896143
16282,110200,1102,6,0.0,-2.8400357246398924,330890.10625,0.0003,162320.4375,0.2,0.0,5505,1.001069188117981,-2.1952662467956543,-5.428790935901872e-07,15000.0,-1828933.756896143
16294,110300,1103,6,0.0,-2.8399758338928223,149264.621875,0.0003,77656.2890625,0.2,0.0,5510,1.001036524772644,-3.4977211952209473,-5.176544229534841e-06,15000.0,-1828933.756896143
16306,110400,1104,6,0.0,-2.839917230606079,171726.00625,0.0003,83656.2109375,0.2,0.0,5515,1.0010137557983398,-0.6430567502975464,-1.697540334077985e-07,15000.0,-1828933.756896143
16319,110500,1105,6,0.0,-2.839880847930908,267089.665625,0.0003,118696.453125,0.2,0.0,5520,1.0010013580322266,-0.7985115051269531,1.3520717189408061e-06,15000.0,-1828933.756896143
16334,110600,1106,6,0.0,-2.839860963821411,1137190.275,0.0003,526200.625,0.2,0.0,5525,1.0009945631027222,0.3651529550552368,-1.976490068500425e-07,15000.0,-1828933.756896143
16354,110700,1107,6,0.0,-2.839849281311035,1317062.8,0.0003,612075.0625,0.2,0.0,5530,1.0009894371032715,-0.2915695905685425,-1.8441677198666185e-07,15000.0,-1828933.756896143
16371,110800,1108,6,0.0,-2.8398401737213135,3226316.35,0.0003,1511157.0,0.2,0.0,5535,1.000985860824585,-0.12359273433685303,-5.085468302468143e-07,15000.0,-1828933.756896143
16391,110900,1109,6,0.0,-2.839835786819458,273600.1875,0.0003,119750.65625,0.2,0.0,5540,1.0009864568710327,-0.8731949329376221,-1.7833710046488705e-07,15000.0,-1828933.756896143
16410,111000,1110,6,0.0,-2.839838171005249,639553.8375,0.0003,269776.9375,0.2,0.0,5545,1.0009870529174805,-0.9681841135025024,1.562833762847049e-07,15000.0,-1828933.756896143
16431,111100,1111,6,0.0,-2.8398385047912598,3479700.55,0.0003,1618915.0,0.2,0.0,5550,1.0009872913360596,0.34808349609375,2.6416777814119997e-07,15000.0,-1828933.756896143
16451,111200,1112,6,0.0,-2.839839220046997,2296225.95,0.0003,1040234.25,0.2,0.0,5555,1.0009878873825073,-0.08102715015411377,-3.8325787414805746e-07,15000.0,-1828933.756896143
16467,111300,1113,6,0.0,-2.839840602874756,2110077.9,0.0003,956982.0,0.2,0.0,5560,1.000988245010376,0.11820298433303833,-1.7166138022162158e-07,15000.0,-1828933.756896143
16482,111400,1114,6,0.0,-2.8398409843444825,2044274.65,0.0003,925778.9375,0.2,0.0,5565,1.000988483428955,0.1949986219406128,-8.201599044355135e-08,15000.0,-1828933.756896143
16498,111500,1115,6,0.0,-2.839841604232788,156944.940625,0.0003,68047.109375,0.2,0.0,5570,1.0009891986846924,-0.3030400276184082,-1.822590841982219e-06,15000.0,-1828933.756896143
16524,111600,1116,6,5.9604643e-10,-2.8398366451263426,73791.809375,0.0003,34961.88671875,0.2,0.0,5575,1.0009700059890747,-3.3272805213928223,-3.5967826433669358e-06,15000.0,-1828933.756896143
16544,111700,1117,6,5.3644182e-09,-2.8397727966308595,151021.928125,0.0003,79669.8125,0.2,0.0,5580,1.0009331703186035,-2.092707395553589,-9.282589046222256e-06,15000.0,-1828933.756896143
16562,111800,1118,6,0.0,-2.839708852767944,1183239.9,0.0003,569863.9375,0.2,0.0,5585,1.0009098052978516,0.2284642457962036,2.9845238117331973e-06,15000.0,-1828933.756896143
16586,111900,1119,6,0.0,-2.8396703720092775,848782.5125,0.0003,411026.46875,0.2,0.0,5590,1.0008947849273682,0.49586957693099976,-1.5730857649387531e-06,15000.0,-1828933.756896143
16612,112000,1120,6,0.0,-2.8396442890167237,4187708.3,0.0003,1982799.875,0.2,0.0,5595,1.000885009765625,0.3825218081474304,2.591729214884708e-06,15000.0,-1828933.756896143
16631,112100,1121,6,0.0,-2.8396302223205567,112371.465625,0.0003,53206.625,0.2,0.0,5600,1.0008878707885742,-0.5296547412872314,-1.786708793449776e-06,15000.0,-1828933.756896143
16646,112200,1122,6,2.8610229e-08,-2.8396560192108153,1569173.7,0.0003,730115.1875,0.2,0.0,5605,1.0009071826934814,-0.3192862272262573,2.7537345404837764e-06,15000.0,-1828933.756896143
16661,112300,1123,6,8.940697e-09,-2.839689779281616,546880.69375,0.0003,246422.234375,0.2,0.0,5610,1.000921368598938,0.2644679546356201,3.891706413838847e-06,15000.0,-1828933.756896143
16677,112400,1124,6,5.9604643e-10,-2.8397223472595217,102195.34375,0.0003,53821.203125,0.2,0.0,5615,1.0009422302246094,-4.285953521728516,-7.094860247924828e-06,15000.0,-1828933.756896143
16700,112500,1125,6,0.0,-2.839761829376221,135745.071875,0.0003,64857.6640625,0.2,0.0,5620,1.0009570121765137,-0.1952836513519287,2.833843232963318e-06,15000.0,-1828933.756896143
16735,112600,1126,6,0.0,-2.8397841453552246,748274.2375,0.0003,347639.625,0.2,0.0,5625,1.0009636878967285,-2.5550873279571533,6.051063556000713e-07,15000.0,-1828933.756896143
16756,112700,1127,6,0.0,-2.839793634414673,802347.9375,0.0003,359144.90625,0.2,0.0,5630,1.00096595287323,-94.76737213134766,8.525848329554719e-07,15000.0,-1828933.756896143
16775,112800,1128,6,0.0,-2.8397969722747805,921952.6875,0.0003,417438.5625,0.2,0.0,5635,1.0009675025939941,-0.09940838813781738,-5.390644062686078e-07,15000.0,-1828933.756896143
16793,112900,1129,6,0.0,-2.839799928665161,2650153.0,0.0003,1225456.125,0.2,0.0,5640,1.0009684562683105,-0.6812256574630737,8.67605231746893e-07,15000.0,-1828933.756896143
16813,113000,1130,6,0.0,-2.8398017406463625,3057018.9,0.0003,1405774.125,0.2,0.0,5645,1.000969648361206,-1.6261043548583984,-1.335144190761639e-08,15000.0,-1828933.756896143
16833,113100,1131,6,0.0,-2.839804172515869,1071226.25,0.0003,484747.8125,0.2,0.0,5650,1.000970721244812,0.3744911551475525,-3.495216411408819e-07,15000.0,-1828933.756896143
16851,113200,1132,6,0.0,-2.8398058891296385,1399419.15,0.0003,619929.125,0.2,0.0,5655,1.0009714365005493,-0.08036315441131592,-1.0967254842064733e-07,15000.0,-1828933.756896143
16869,113300,1133,6,0.0,-2.839807319641113,1743532.25,0.0003,779343.25,0.2,0.0,5660,1.0009722709655762,-0.4589991569519043,-5.233287701855716e-07,15000.0,-1828933.756896143
16886,113400,1134,6,0.0,-2.839809226989746,2657712.95,0.0003,1202555.875,0.2,0.0,5665,1.000973105430603,-18.37750244140625,3.390312201645429e-07,15000.0,-1828933.756896143
